created_at,from_user,from_user_id,from_user_name,geo,text,to_user,metadata,_id,id
"Mon, 19 Nov 2012 12:48:15 +0000","AbigailMarieMcF",355920080,"Abby McFarland",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2baafcb05d7eb4000790" },270508788036026368
"Mon, 19 Nov 2012 12:47:11 +0000","dorong",8245212,"doron",null,"@hunterwalk well done…  Like a JBoss #NerdRapperNames","hunterwalk",{ "result_type" : "recent" },{ "$oid" : "50aa2baafcb05d7eb4000791" },270508520053563393
"Mon, 19 Nov 2012 12:46:36 +0000","BrandoBaker",256556326,"Brandon Baker",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2baafcb05d7eb4000792" },270508373986930688
"Mon, 19 Nov 2012 12:46:19 +0000","BrandoBaker",256556326,"Brandon Baker",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2baafcb05d7eb4000793" },270508302134300672
"Mon, 19 Nov 2012 12:59:43 +0000","xxmarybeth",336309941,"MaryBeth Cannon",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2daefcb05d7eb4000794" },270511673280974850
"Mon, 19 Nov 2012 12:57:23 +0000","goldman",291,"Jason Goldman",null,"@hunterwalk @bhorowitz is a a #NerdRapperNames","hunterwalk",{ "result_type" : "recent" },{ "$oid" : "50aa2daefcb05d7eb4000795" },270511086904700928
"Mon, 19 Nov 2012 12:57:05 +0000","zem",19261791,"Zem Joaquin",null,"“@hunterwalk: So got #NerdRapperNames to trend but lost ~100 followers. Fair exchange.” U don't want those followers! I love it",null,{ "result_type" : "recent" },{ "$oid" : "50aa2daefcb05d7eb4000796" },270511011130404864
"Mon, 19 Nov 2012 12:55:11 +0000","Baked_Cadillac",574987675,"Cadillac Aleshire",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa2daefcb05d7eb4000797" },270510531436216320
"Mon, 19 Nov 2012 12:54:53 +0000","resmo79",17334877,"René Moser",null,"2compaq #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2daefcb05d7eb4000798" },270510455171194880
"Mon, 19 Nov 2012 12:53:30 +0000","doitlikecarolyn",167878425,"Carolyn Knox",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2daefcb05d7eb4000799" },270510108667179008
"Mon, 19 Nov 2012 13:09:24 +0000","KyleMac1",44050132,"Kyle Mac",null,"RT @campby08: @TFournier11 @kylemac1 #NerdRapperNames Math Wiz Khalifa",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb400079a" },270514110767173632
"Mon, 19 Nov 2012 13:08:58 +0000","TheCoolestCool",22042254,"Ross Simmonds",null,"Homie-Wan Kenobi #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb400079b" },270514000880623616
"Mon, 19 Nov 2012 13:08:17 +0000","uMADBrow_",257214843,"madie",null,"\"@YourFavWhiteGuy: MacBook Miller #NerdRapperNames\" @alysutton_",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb400079c" },270513831426527232
"Mon, 19 Nov 2012 13:07:07 +0000","CamrynGeiger",625146729,"Camryn Geiger ",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb400079d" },270513535061221376
"Mon, 19 Nov 2012 13:06:15 +0000","tommoors",15174093,"Tom Moors",null,"RT @chanian: The Notorious http://t.co/CL1e7Ctb #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb400079e" },270513319566262273
"Mon, 19 Nov 2012 13:06:07 +0000","GlamourrKillss",244273456,"Too Rare to DIE  †",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb400079f" },270513282421518337
"Mon, 19 Nov 2012 13:05:58 +0000","madeleineirene",611188290,"Madeleine McCormick",null,"\"@SheeeRatchet: #NerdRapperNames Tyler, the calculator.\" @t_roncs",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a0" },270513246220480512
"Mon, 19 Nov 2012 13:05:54 +0000","Young_Rooey",238584621,"Carter Kessinger",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a1" },270513230059798528
"Mon, 19 Nov 2012 13:05:37 +0000","3stylesheets",368580708,"Michael",null,"Cool #NerdRapperNames posting everything I came up with with already",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a2" },270513156453969922
"Mon, 19 Nov 2012 13:05:34 +0000","bojabal_21",440448829,"bojabal",null,"“@SheeeRatchet: #NerdRapperNames Tyler, the calculator.” \n\nLOOOOOOOL 😂",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a3" },270513145884327936
"Mon, 19 Nov 2012 13:05:04 +0000","arjones02",739004576,"Aaron Jones",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a4" },270513021531586563
"Mon, 19 Nov 2012 13:04:52 +0000","arjones02",739004576,"Aaron Jones",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a5" },270512968008081411
"Mon, 19 Nov 2012 13:02:27 +0000","jaredkrouss",23502376,"Jared Krouss",null,"@hunterwalk has Ghostfacebook Killah been suggested? #NerdRapperNames","hunterwalk",{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a6" },270512361683701761
"Mon, 19 Nov 2012 13:02:24 +0000","jrbarker3434",380635173,"Jeff Barker",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa2fb5fcb05d7eb40007a7" },270512349214031872
"Mon, 19 Nov 2012 13:16:45 +0000","iiTzMEepayne",222665170,"Evan Payne",null,"RT @YourFavWhiteGuy: .@Common (Denominator) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007a8" },270515959155003392
"Mon, 19 Nov 2012 13:16:29 +0000","MeganMormile",306486998,"Megan Mormile",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007a9" },270515894608875520
"Mon, 19 Nov 2012 13:14:47 +0000","MarioScardine",519195180,"Mario Scardine",null,"RT @Jake_Proce: #NerdRapperNames Two Brainz",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007aa" },270515464537526272
"Mon, 19 Nov 2012 13:13:07 +0000","andycooke92",124192675,"Andy Cooke",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007ab" },270515044725428224
"Mon, 19 Nov 2012 13:12:43 +0000","RyanMichael89",203965655,"Ryan Martin",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007ac" },270514943726600192
"Mon, 19 Nov 2012 13:11:45 +0000","la_maguire",822578743,"Lauren Maguire",null,"“@SheeeRatchet: #NerdRapperNames Tyler, the calculator.” @HD_GulfCoast",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007ad" },270514702499581953
"Mon, 19 Nov 2012 13:10:56 +0000","CarleighSoFine",719226072,"Carleigh Johnson",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa31bafcb05d7eb40007ae" },270514496135634944
"Mon, 19 Nov 2012 13:25:52 +0000","ashhwilss",112216061,"ashley marie ",null,"RT @kashcatchem: #Nerdrappernames\ntyler the caculator earl sweatstains\n2brainzz",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007af" },270518253019869184
"Mon, 19 Nov 2012 13:24:13 +0000","KnockOnWoodman",212031291,"Matt Woodman",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b0" },270517837783773186
"Mon, 19 Nov 2012 13:23:42 +0000","33cwalk33",484777186,"Chris Walker",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b1" },270517707408023552
"Mon, 19 Nov 2012 13:23:37 +0000","33cwalk33",484777186,"Chris Walker",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b2" },270517686260346880
"Mon, 19 Nov 2012 13:23:34 +0000","33cwalk33",484777186,"Chris Walker",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b3" },270517674029772800
"Mon, 19 Nov 2012 13:23:29 +0000","33cwalk33",484777186,"Chris Walker",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b4" },270517653716742145
"Mon, 19 Nov 2012 13:22:43 +0000","rstuard",243336023,"Senor Rojo",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b5" },270517460422238208
"Mon, 19 Nov 2012 13:22:33 +0000","emmawillitsh33",633539634,"Emma.",null,"RT @KelsieToth13: #NerdRapperNames Kevin G",null,{ "result_type" : "recent" },{ "$oid" : "50aa33bffcb05d7eb40007b6" },270517421738180608
"Mon, 19 Nov 2012 13:35:42 +0000","ShannanGouveia",634199678,"Shannnannn",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa35c4fcb05d7eb40007b7" },270520731081789440
"Mon, 19 Nov 2012 13:33:15 +0000","favstar50_de",93806204,"DE Favstar.fm 50★'s",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa35c4fcb05d7eb40007b8" },270520113764114432
"Mon, 19 Nov 2012 13:32:39 +0000","swagprize",351374879,"Dustin",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa35c4fcb05d7eb40007b9" },270519959426306048
"Mon, 19 Nov 2012 13:28:35 +0000","LizzyJMorrison",452446165,"Lizzy Morrison",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa35c4fcb05d7eb40007ba" },270518936762740736
"Mon, 19 Nov 2012 13:44:40 +0000","Bettsy2K11",261295799,"Hannah Betts",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007bb" },270522984530317312
"Mon, 19 Nov 2012 13:42:17 +0000","chrischris__",240899630,"Chris Neill",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007bc" },270522386447757313
"Mon, 19 Nov 2012 13:41:34 +0000","jandrewserafica",36621895,"Jandrew Serafica",null,"RT \"@YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames\"",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007bd" },270522205169917952
"Mon, 19 Nov 2012 13:41:10 +0000","CacheWade",305800682,"Cache Wade",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007be" },270522106570211328
"Mon, 19 Nov 2012 13:38:17 +0000","jp_fielding",14340638,"JP Fielding",null,"OutCast to integer #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007bf" },270521380628488192
"Mon, 19 Nov 2012 13:37:58 +0000","steelbret",65238115,"Bret ",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007c0" },270521298537562112
"Mon, 19 Nov 2012 13:37:54 +0000","steelbret",65238115,"Bret ",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007c1" },270521284675379200
"Mon, 19 Nov 2012 13:36:45 +0000","jp_fielding",14340638,"JP Fielding",null,"A Tribe Called Qwest #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50aa37c8fcb05d7eb40007c2" },270520991237693442
"Mon, 19 Nov 2012 13:49:13 +0000","AgustinMamon",191127883,"Jonni †",null,"RT @YourFavWhiteGuy: .@Common (Denominator) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c3" },270524132251271168
"Mon, 19 Nov 2012 13:48:22 +0000","danamayer94",136035758,"Dana Mayer",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c4" },270523917293211648
"Mon, 19 Nov 2012 13:48:19 +0000","danamayer94",136035758,"Dana Mayer",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c5" },270523906048282625
"Mon, 19 Nov 2012 13:48:18 +0000","danamayer94",136035758,"Dana Mayer",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c6" },270523899635183617
"Mon, 19 Nov 2012 13:46:58 +0000","JostlynMarie13",314770949,"Jostlyn Higgerson",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c7" },270523562941640704
"Mon, 19 Nov 2012 13:46:54 +0000","JostlynMarie13",314770949,"Jostlyn Higgerson",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c8" },270523547120726019
"Mon, 19 Nov 2012 13:45:46 +0000","keely_shea",125139618,"Keely Williams ",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa39cefcb05d7eb40007c9" },270523263740960768
"Mon, 19 Nov 2012 14:01:43 +0000","kaypatat",598584526,"kaleigh ♡",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007ca" },270527277626961921
"Mon, 19 Nov 2012 14:01:09 +0000","HaileyNicole33",445144764,"HaileyNicoleGoodwin",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007cb" },270527132998987777
"Mon, 19 Nov 2012 14:00:24 +0000","Varun",59833863,"Varun Shetty",null,"C++ Lo #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007cc" },270526943089278977
"Mon, 19 Nov 2012 14:00:11 +0000","MissRainbowRow",202871230,"My Little Baloney",null,"RT @upsettummy: #NerdRapperNames Snoop Pogg",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007cd" },270526889976811520
"Mon, 19 Nov 2012 13:59:13 +0000","MissRainbowRow",202871230,"My Little Baloney",null,"#NerdRapperNames De La Scroll",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007ce" },270526647114031104
"Mon, 19 Nov 2012 13:59:03 +0000","Varun",59833863,"Varun Shetty",null,"DataBASED GOD #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007cf" },270526603786874880
"Mon, 19 Nov 2012 13:58:56 +0000","AntHuarneck",207172569,"Anthony Huarneck",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d0" },270526574934253569
"Mon, 19 Nov 2012 13:58:43 +0000","Varun",59833863,"Varun Shetty",null,"MongO.D.B. #NerdRapperNames @hunterwalk",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d1" },270526521763053568
"Mon, 19 Nov 2012 13:58:35 +0000","ReemAlBarguthi",287111205,"Reem Al Barguthi",null,"RT @medschooladvice: #NerdRapperNames Dre, M.D.",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d2" },270526489450131457
"Mon, 19 Nov 2012 13:57:09 +0000","AntHuarneck",207172569,"Anthony Huarneck",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d3" },270526126550568961
"Mon, 19 Nov 2012 13:56:53 +0000","jp_fielding",14340638,"JP Fielding",null,"#nerdrappernames \ndef mos( ftw ): \n  print ftw; \n  return;",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d4" },270526059139706880
"Mon, 19 Nov 2012 13:56:48 +0000","bronwyr",630767632,"Bron",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d5" },270526038767988736
"Mon, 19 Nov 2012 13:56:19 +0000","duke_jake",445015561,"Jake Duke",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d6" },270525917867159552
"Mon, 19 Nov 2012 13:55:45 +0000","outler1",250536195,"lydiaoutler✌",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa3bd4fcb05d7eb40007d7" },270525776644943873
"Mon, 19 Nov 2012 14:10:26 +0000","Varun",59833863,"Varun Shetty",null,"Prodigy #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007d8" },270529468064489472
"Mon, 19 Nov 2012 14:09:46 +0000","tyler_straub",273497189,"Tyler Straub",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007d9" },270529300158103552
"Mon, 19 Nov 2012 14:09:36 +0000","Varun",59833863,"Varun Shetty",null,"MC Yammer #NerdRapperNames @amishshah I can't stop.",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007da" },270529258525437952
"Mon, 19 Nov 2012 14:09:07 +0000","kaariqamra",834461942,"that girl.",{ "type" : "Point", "coordinates" : [ 40.765878, -73.791453 ] },"Male Anatidae Anseriformes\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007db" },270529139579183104
"Mon, 19 Nov 2012 14:08:38 +0000","theaugiebear",600502824,"August Morin",null,"RT @YourFavWhiteGuy: ras(B) = B(2k) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007dc" },270529018422513664
"Mon, 19 Nov 2012 14:07:26 +0000","amishshah",7298282,"Amish Shah",null,"AdMobb Deep #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007dd" },270528715061088257
"Mon, 19 Nov 2012 14:04:01 +0000","Varun",59833863,"Varun Shetty",null,"Bushwick Bill Gates #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007de" },270527854805147649
"Mon, 19 Nov 2012 14:03:27 +0000","BKJOEADDICT",25325047,"JAMIE WILLIAMS",null,"\"@YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames\" 50 per-cent",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007df" },270527713981378560
"Mon, 19 Nov 2012 14:03:00 +0000","JoshStevenson5",329356018,"Josh Stevenson",null,"“@YourFavWhiteGuy: MacBook Miller #NerdRapperNames” @ZachMiller46",null,{ "result_type" : "recent" },{ "$oid" : "50aa3ddafcb05d7eb40007e0" },270527599703379970
"Mon, 19 Nov 2012 14:18:12 +0000","cody_murphy5225",608346751,"Cody Murphy",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa3fdffcb05d7eb40007e1" },270531425063809026
"Mon, 19 Nov 2012 14:18:08 +0000","dhamz17",330087854,"Derek Hammell",null,"@Hammell8 \"@YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames\"","Hammell8",{ "result_type" : "recent" },{ "$oid" : "50aa3fdffcb05d7eb40007e2" },270531407623888897
"Mon, 19 Nov 2012 14:13:57 +0000","drmorr0",97511186,"David Morrison",null,"Dre, Ph.D.  #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa3fdffcb05d7eb40007e3" },270530354543226881
"Mon, 19 Nov 2012 14:10:35 +0000","BKJOEADDICT",25325047,"JAMIE WILLIAMS",null,"@YourFavWhiteGuy Run-E=MC^2 #NerdRapperNames","YourFavWhiteGuy",{ "result_type" : "recent" },{ "$oid" : "50aa3fdffcb05d7eb40007e4" },270529507008585728
"Mon, 19 Nov 2012 14:27:48 +0000","DizGondwe",439998598,"Denzel Gondwe",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007e5" },270533839070306304
"Mon, 19 Nov 2012 14:27:15 +0000","drmorr0",97511186,"David Morrison",null,"75 cent (aka MC Arbitrage) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007e6" },270533703917244416
"Mon, 19 Nov 2012 14:25:11 +0000","BKJOEADDICT",25325047,"JAMIE WILLIAMS",null,"@JSamp_12 @YourFavWhiteGuy @MNHorne_8 #NerdRapperNames YES!!!","JSamp_12",{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007e7" },270533180677820416
"Mon, 19 Nov 2012 14:24:27 +0000","GaryClyburnJr",582823637,"Gary Clyburn Jr.",null,"N.E.R.D. #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007e8" },270532998221406208
"Mon, 19 Nov 2012 14:23:16 +0000","teachthedougie",423847508,"Douglas Joseph Flott",null,"#nerdrappernames Math-Wiz Khalifa",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007e9" },270532699398230016
"Mon, 19 Nov 2012 14:23:02 +0000","top_webtech",574454392,"Top webtech",null,"Top popular tags webtech:  1^ #NerdRapperNames 2^ #Gaza 3^ #AMAs http://t.co/XnT1vdgR",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007ea" },270532641491677184
"Mon, 19 Nov 2012 14:22:35 +0000","toriagibson",111385573,"Victoria Gibson",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007eb" },270532529193373696
"Mon, 19 Nov 2012 14:22:33 +0000","drmorr0",97511186,"David Morrison",null,"Newton meters-squared per kilogram-squared #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e4fcb05d7eb40007ec" },270532521350008833
"Mon, 19 Nov 2012 14:19:37 +0000","drmorr0",97511186,"David Morrison",null,"LLL Cool J #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e5fcb05d7eb40007ed" },270531780304584704
"Mon, 19 Nov 2012 14:19:34 +0000","JSamp_12",68850250,"Jonathan Sampson",null,"\"@BKJOEADDICT: \"@YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames\" 50 per-cent\" @MNHorne_8 Coach Khalifa",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e5fcb05d7eb40007ee" },270531769621688320
"Mon, 19 Nov 2012 14:19:21 +0000","giangonz",21653064,"Giancarlo Gonzalez",null,"Con-job #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa41e5fcb05d7eb40007ef" },270531712184897536
"Mon, 19 Nov 2012 14:35:48 +0000","AbigailDelSol",408207293,"ABBS☠DELSOL",null,"“@YourFavWhiteGuy: MacBook Miller #NerdRapperNames”",null,{ "result_type" : "recent" },{ "$oid" : "50aa43e9fcb05d7eb40007f0" },270535854655676416
"Mon, 19 Nov 2012 14:35:31 +0000","MNHorne_8",377071844,"Mark Horne",null,"RT @JSamp_12: \"@BKJOEADDICT: \"@YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames\" 50 per-cent\" @MNHorne_8 Coach Khalifa",null,{ "result_type" : "recent" },{ "$oid" : "50aa43e9fcb05d7eb40007f1" },270535781225992194
"Mon, 19 Nov 2012 14:29:51 +0000","spanntheman58",406025117,"Andrew Spann",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa43e9fcb05d7eb40007f2" },270534358039945216
"Mon, 19 Nov 2012 14:28:54 +0000","major_t_o_m",372340279,"major t o m",null,"RT @bugbucket: #NerdRapperNames MC I Cried During The Opera Scene Of Final Fantasy VI, Or Final Fantasy III, To Use The American Numbering System",null,{ "result_type" : "recent" },{ "$oid" : "50aa43e9fcb05d7eb40007f3" },270534115420430336
"Mon, 19 Nov 2012 14:28:05 +0000","OriginalJohnDoe",130705630,"John 2:19",null,"#NerdRapperNames Run-PHD",null,{ "result_type" : "recent" },{ "$oid" : "50aa43e9fcb05d7eb40007f4" },270533912747470848
"Mon, 19 Nov 2012 14:44:20 +0000","Sipiomocomons",185850044,"Christian S.",null,"#NerdRapperNames fluorider",null,{ "result_type" : "recent" },{ "$oid" : "50aa45effcb05d7eb40007f5" },270538002126741504
"Mon, 19 Nov 2012 14:40:16 +0000","timmybeerto",46650906,"Tim Barto",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50aa45effcb05d7eb40007f6" },270536978930495488
"Mon, 19 Nov 2012 14:39:43 +0000","DanoGMenChamps",526043413,"Dan Loehr",null,"RT @NotBillWalton: #NerdRapperNames The Notorious M.I.T.",null,{ "result_type" : "recent" },{ "$oid" : "50aa45effcb05d7eb40007f7" },270536841130831872
